t,v,a,dS,alpha,h,a_new
59,10.371328,0.7152639999999995,10.371328,0,0,0.5811519999999994
60,10.818368,0.44703999999999944,10.818368,0,0,0.3129280000000003
61,10.997184,0.1788160000000012,10.997184,0,0,0.15646399999999971
62,11.131295999999999,0.13411199999999823,11.131295999999999,0,0,0.08940799999999971
63,11.176,0.04470400000000119,11.176,0,0,-0.06705599999999912
64,10.997184,-0.17881599999999942,10.997184,0,0,-0.1117600000000003
65,10.95248,-0.04470400000000119,10.95248,0,0,0.022351999999999705
66,11.041888,0.0894080000000006,11.041888,0,0,0.067056
67,11.086592,0.04470399999999941,11.086592,0,0,0.0
68,11.041888,-0.04470399999999941,11.041888,0,0,-0.04470399999999941
69,10.997184,-0.04470399999999941,10.997184,0,0,-0.022351999999999705
70,10.997184,0.0,10.997184,0,0,0.1117600000000003
71,11.220704000000001,0.2235200000000006,11.220704000000001,0,0,0.22351999999999972
72,11.444224,0.22351999999999883,11.444224,0,0,0.13411199999999912
73,11.488928,0.04470399999999941,11.488928,0,0,-0.0447040000000003
74,11.354816,-0.134112,11.354816,0,0,-0.1788160000000003
75,11.131295999999999,-0.2235200000000006,11.131295999999999,0,0,-0.08940799999999971
76,11.176,0.04470400000000119,11.176,0,0,0.1117600000000003
77,11.354816,0.17881599999999942,11.354816,0,0,0.22351999999999972
78,11.62304,0.268224,11.62304,0,0,0.134112
79,11.62304,0.0,11.62304,0,0,-0.067056
80,11.488928,-0.134112,11.488928,0,0,0.022352000000000594
81,11.667744,0.1788160000000012,11.667744,0,0,0.22351999999999972
82,11.935967999999999,0.26822399999999824,11.935967999999999,0,0,0.31292799999999943
83,12.2936,0.3576320000000006,12.2936,0,0,0.4246880000000006
84,12.785344,0.4917440000000006,12.785344,0,0,0.402336
85,13.098272,0.31292799999999943,13.098272,0,0,0.268224
86,13.321792,0.2235200000000006,13.321792,0,0,0.1788160000000003
87,13.455904,0.134112,13.455904,0,0,0.13411199999999912
88,13.590015999999999,0.13411199999999823,13.590015999999999,0,0,0.134112
89,13.724128,0.13411200000000179,13.724128,0,0,0.06705600000000089
90,13.724128,0.0,13.724128,0,0,-0.0447040000000003
91,13.63472,-0.0894080000000006,13.63472,0,0,-0.06705600000000089
92,13.590015999999999,-0.04470400000000119,13.590015999999999,0,0,-0.04470399999999941
93,13.545312000000001,-0.044703999999997635,13.545312000000001,0,0,0.0
94,13.590015999999999,0.044703999999997635,13.590015999999999,0,0,0.11175999999999942
95,13.768832,0.1788160000000012,13.768832,0,0,0.0
96,13.590015999999999,-0.1788160000000012,13.590015999999999,0,0,-0.201168
97,13.366496,-0.22351999999999883,13.366496,0,0,-0.20116799999999913
98,13.18768,-0.17881599999999942,13.18768,0,0,-0.022351999999999705
99,13.321792,0.134112,13.321792,0,0,0.1788160000000003
100,13.545312000000001,0.2235200000000006,13.545312000000001,0,0,0.201168
101,13.724128,0.17881599999999942,13.724128,0,0,0.13411199999999912
102,13.813536,0.08940799999999882,13.813536,0,0,0.067056
103,13.85824,0.04470400000000119,13.85824,0,0,0.0
104,13.813536,-0.04470400000000119,13.813536,0,0,-0.1341120000000009
105,13.590015999999999,-0.2235200000000006,13.590015999999999,0,0,-0.24587199999999942
106,13.321792,-0.26822399999999824,13.321792,0,0,-0.11175999999999942
107,13.366496,0.04470399999999941,13.366496,0,0,0.08940799999999971
108,13.500608,0.134112,13.500608,0,0,0.1788160000000003
109,13.724128,0.2235200000000006,13.724128,0,0,0.22351999999999972
110,13.947648,0.22351999999999883,13.947648,0,0,0.2458720000000003
111,14.215872000000001,0.2682240000000018,14.215872000000001,0,0,0.2235200000000006
112,14.394688,0.17881599999999942,14.394688,0,0,0.13411199999999912
113,14.484096,0.08940799999999882,14.484096,0,0,0.0
114,14.394688,-0.08940799999999882,14.394688,0,0,-0.15646399999999971
115,14.171168,-0.2235200000000006,14.171168,0,0,-0.804672
116,12.785344,-1.3858239999999995,12.785344,0,0,-1.4305279999999998
117,11.310112,-1.475232,11.310112,0,0,-1.475232
118,9.83488,-1.475232,9.83488,0,0,-1.475232
119,8.359648,-1.475232,8.359648,0,0,-1.475232
120,6.884416,-1.475232,6.884416,0,0,-1.475232
121,5.409184,-1.475232,5.409184,0,0,-1.4752319999999999
122,3.933952,-1.4752319999999997,3.933952,0,0,-1.4752319999999999
123,2.45872,-1.475232,2.45872,0,0,-1.475232
124,0.983488,-1.475232,0.983488,0,0,-1.22936
125,0.0,-0.983488,0.0,0,0,-0.491744
126,0.0,0.0,0.0,0,0,0.0
127,0.0,0.0,0.0,0,0,0.0
128,0.0,0.0,0.0,0,0,0.0
129,0.0,0.0,0.0,0,0,0.0
130,0.0,0.0,0.0,0,0,0.0
131,0.0,0.0,0.0,0,0,0.0
132,0.0,0.0,0.0,0,0,0.0
133,0.0,0.0,0.0,0,0,0.0
134,0.0,0.0,0.0,0,0,0.0
135,0.0,0.0,0.0,0,0,0.0
136,0.0,0.0,0.0,0,0,0.0
137,0.0,0.0,0.0,0,0,0.0
138,0.0,0.0,0.0,0,0,0.0
139,0.0,0.0,0.0,0,0,0.0
140,0.0,0.0,0.0,0,0,0.0
141,0.0,0.0,0.0,0,0,0.0
142,0.0,0.0,0.0,0,0,0.0
143,0.0,0.0,0.0,0,0,0.0
144,0.0,0.0,0.0,0,0,0.0
145,0.0,0.0,0.0,0,0,0.0
146,0.0,0.0,0.0,0,0,0.0
147,0.0,0.0,0.0,0,0,0.0
148,0.0,0.0,0.0,0,0,0.0
149,0.0,0.0,0.0,0,0,0.0
150,0.0,0.0,0.0,0,0,0.0
151,0.0,0.0,0.0,0,0,0.0
152,0.0,0.0,0.0,0,0,0.0
153,0.0,0.0,0.0,0,0,0.0
154,0.0,0.0,0.0,0,0,0.0
155,0.0,0.0,0.0,0,0,0.0
156,0.0,0.0,0.0,0,0,0.0
157,0.0,0.0,0.0,0,0,0.0
158,0.0,0.0,0.0,0,0,0.0
159,0.0,0.0,0.0,0,0,0.0
160,0.0,0.0,0.0,0,0,0.0
161,0.0,0.0,0.0,0,0,0.0
162,0.0,0.0,0.0,0,0,0.0
163,0.0,0.0,0.0,0,0,0.7376159999999999
164,1.4752319999999999,1.4752319999999999,1.4752319999999999,0,0,1.4752319999999999
165,2.9504639999999998,1.4752319999999999,2.9504639999999998,0,0,1.475232
166,4.425696,1.4752320000000005,4.425696,0,0,1.4752319999999999
167,5.9009279999999995,1.4752319999999992,5.9009279999999995,0,0,1.4752319999999997
168,7.37616,1.475232,7.37616,0,0,1.4752320000000005
169,8.851392,1.475232000000001,8.851392,0,0,1.2740639999999996
170,9.924287999999999,1.0728959999999983,9.924287999999999,0,0,1.00584
171,10.863072,0.9387840000000018,10.863072,0,0,0.8046720000000009
172,11.533632,0.67056,11.533632,0,0,0.46939199999999914
173,11.801855999999999,0.26822399999999824,11.801855999999999,0,0,-0.022352000000000594
174,11.488928,-0.31292799999999943,11.488928,0,0,-0.29057599999999884
175,11.220704000000001,-0.26822399999999824,11.220704000000001,0,0,-0.22351999999999972
176,11.041888,-0.1788160000000012,11.041888,0,0,-0.022352000000000594
177,11.176,0.134112,11.176,0,0,0.11175999999999942
178,11.265407999999999,0.08940799999999882,11.265407999999999,0,0,0.08940799999999971
179,11.354816,0.0894080000000006,11.354816,0,0,0.1341120000000009
180,11.533632,0.1788160000000012,11.533632,0,0,0.402336
181,12.159488,0.6258559999999989,12.159488,0,0,0.15646399999999971
182,11.84656,-0.31292799999999943,11.84656,0,0,-0.7152639999999995
183,10.72896,-1.1175999999999995,10.72896,0,0,-0.8493760000000004
184,10.147808,-0.5811520000000012,10.147808,0,0,-1.0281920000000007
185,8.672576,-1.475232,8.672576,0,0,-1.1176
186,7.912608,-0.7599679999999998,7.912608,0,0,-0.49174399999999974
187,7.689088,-0.22351999999999972,7.689088,0,0,0.08940800000000015
188,8.091424,0.402336,8.091424,0,0,0.3129280000000003
189,8.314944,0.2235200000000006,8.314944,0,0,0.42468799999999973
190,8.9408,0.6258559999999989,8.9408,0,0,0.8046719999999992
191,9.924287999999999,0.9834879999999995,9.924287999999999,0,0,1.00584
192,10.95248,1.0281920000000007,10.95248,0,0,1.139952000000001
193,12.204192,1.2517120000000013,12.204192,0,0,1.34112
194,13.63472,1.430527999999999,13.63472,0,0,1.3858239999999995
195,14.97584,1.34112,14.97584,0,0,1.274064
196,16.182848,1.207008,16.182848,0,0,0.8493759999999986
197,16.674591999999997,0.4917439999999971,16.674591999999997,0,0,0.6929119999999998
198,17.568672,0.8940800000000024,17.568672,0,0,0.7152640000000012
199,18.10512,0.536448,18.10512,0,0,0.6258560000000006
