t,v,a,dS,alpha,h,a_new
259,0.0,0.0,0.0,0,0,0.0
260,0.0,0.0,0.0,0,0,0.0
261,0.0,0.0,0.0,0,0,0.0
262,0.0,0.0,0.0,0,0,0.0
263,0.0,0.0,0.0,0,0,0.0
264,0.0,0.0,0.0,0,0,0.0
265,0.0,0.0,0.0,0,0,0.0
266,0.0,0.0,0.0,0,0,0.0
267,0.0,0.0,0.0,0,0,0.0
268,0.0,0.0,0.0,0,0,0.0
269,0.0,0.0,0.0,0,0,0.0
270,0.0,0.0,0.0,0,0,0.0
271,0.0,0.0,0.0,0,0,0.0
272,0.0,0.0,0.0,0,0,0.0
273,0.0,0.0,0.0,0,0,0.0
274,0.0,0.0,0.0,0,0,0.0
275,0.0,0.0,0.0,0,0,0.0
276,0.0,0.0,0.0,0,0,0.0
277,0.0,0.0,0.0,0,0,0.0
278,0.0,0.0,0.0,0,0,0.0
279,0.0,0.0,0.0,0,0,0.0
280,0.0,0.0,0.0,0,0,0.022352
281,0.044704,0.044704,0.044704,0,0,1.00584
282,2.01168,1.966976,2.01168,0,0,2.0116799999999997
283,4.068064,2.0563839999999995,4.068064,0,0,2.034032
284,6.079744,2.01168,6.079744,0,0,2.034032
285,8.136128,2.0563839999999995,8.136128,0,0,2.01168
286,10.103104,1.9669760000000007,10.103104,0,0,1.7881600000000004
287,11.712448,1.609344,11.712448,0,0,1.4975839999999998
288,13.098272,1.3858239999999995,13.098272,0,0,1.3187680000000004
289,14.349984000000001,1.2517120000000013,14.349984000000001,0,0,1.1623039999999998
290,15.42288,1.0728959999999983,15.42288,0,0,1.0505439999999995
291,16.451072,1.0281920000000007,16.451072,0,0,0.8717279999999992
292,17.166335999999998,0.7152639999999977,17.166335999999998,0,0,0.7152639999999995
293,17.8816,0.7152640000000012,17.8816,0,0,0.6258560000000024
294,18.418048000000002,0.5364480000000036,18.418048000000002,0,0,0.42468799999999973
295,18.730976,0.3129279999999959,18.730976,0,0,0.22351999999999883
296,18.865088,0.13411200000000179,18.865088,0,0,0.1788160000000012
297,19.088608,0.2235200000000006,19.088608,0,0,0.17881599999999942
298,19.22272,0.13411199999999823,19.22272,0,0,0.13411199999999823
299,19.356831999999997,0.13411199999999823,19.356831999999997,0,0,0.1117600000000003
300,19.44624,0.08940800000000237,19.44624,0,0,0.08940800000000237
301,19.535648000000002,0.08940800000000237,19.535648000000002,0,0,0.17881599999999942
302,19.803872,0.26822399999999647,19.803872,0,0,0.37998399999999855
303,20.295616,0.4917440000000006,20.295616,0,0,0.3576320000000006
304,20.519136,0.2235200000000006,20.519136,0,0,0.31292799999999943
305,20.921471999999998,0.40233599999999825,20.921471999999998,0,0,0.3799840000000003
306,21.279104,0.3576320000000024,21.279104,0,0,0.3129280000000012
307,21.547328,0.268224,21.547328,0,0,0.2235200000000006
