t,v,a,dS,h,alpha,a_new
35,12.36111111111111,0.027777777777778567,0.027777777777778567,0,0,-0.02777777777777679
36,12.277777777777779,-0.08333333333333215,-0.08333333333333215,0,0,-0.2499999999999991
37,11.861111111111112,-0.4166666666666661,-0.4166666666666661,0,0,-0.5972222222222232
38,11.083333333333332,-0.7777777777777803,-0.7777777777777803,0,0,-0.7916666666666679
39,10.277777777777777,-0.8055555555555554,-0.8055555555555554,0,0,-0.7361111111111107
40,9.61111111111111,-0.6666666666666661,-0.6666666666666661,0,0,-0.6527777777777777
41,8.972222222222221,-0.6388888888888893,-0.6388888888888893,0,0,-0.7777777777777777
42,8.055555555555555,-0.9166666666666661,-0.9166666666666661,0,0,-0.9999999999999996
43,6.972222222222222,-1.083333333333333,-1.083333333333333,0,0,-0.9444444444444446
44,6.166666666666666,-0.8055555555555562,-0.8055555555555562,0,0,-0.5833333333333335
45,5.805555555555555,-0.3611111111111107,-0.3611111111111107,0,0,-0.25
46,5.666666666666666,-0.13888888888888928,-0.13888888888888928,0,0,-0.1944444444444442
47,5.416666666666667,-0.2499999999999991,-0.2499999999999991,0,0,-0.2777777777777777
48,5.111111111111111,-0.30555555555555625,-0.30555555555555625,0,0,-0.23611111111111116
49,4.944444444444445,-0.16666666666666607,-0.16666666666666607,0,0,-0.08333333333333304
50,4.944444444444445,0.0,0.0,0,0,-0.0555555555555558
51,4.833333333333333,-0.1111111111111116,-0.1111111111111116,0,0,-0.29166666666666696
52,4.361111111111111,-0.4722222222222223,-0.4722222222222223,0,0,-0.5972222222222221
53,3.638888888888889,-0.7222222222222219,-0.7222222222222219,0,0,-0.5
54,3.3611111111111107,-0.2777777777777781,-0.2777777777777781,0,0,-0.1527777777777779
55,3.333333333333333,-0.02777777777777768,-0.02777777777777768,0,0,-0.01388888888888884
56,3.333333333333333,0.0,0.0,0,0,0.0
57,3.333333333333333,0.0,0.0,0,0,0.04166666666666696
58,3.416666666666667,0.08333333333333393,0.08333333333333393,0,0,0.08333333333333348
59,3.5,0.08333333333333304,0.08333333333333304,0,0,0.33333333333333304
60,4.083333333333333,0.583333333333333,0.583333333333333,0,0,0.375
61,4.25,0.16666666666666696,0.16666666666666696,0,0,0.16666666666666696
62,4.416666666666667,0.16666666666666696,0.16666666666666696,0,0,0.125
63,4.5,0.08333333333333304,0.08333333333333304,0,0,0.16666666666666652
64,4.75,0.25,0.25,0,0,0.22222222222222232
65,4.944444444444445,0.19444444444444464,0.19444444444444464,0,0,0.13888888888888884
66,5.027777777777778,0.08333333333333304,0.08333333333333304,0,0,0.08333333333333304
67,5.111111111111111,0.08333333333333304,0.08333333333333304,0,0,0.3055555555555558
68,5.638888888888889,0.5277777777777786,0.5277777777777786,0,0,0.6666666666666665
69,6.444444444444444,0.8055555555555545,0.8055555555555545,0,0,0.8611111111111107
70,7.361111111111111,0.916666666666667,0.916666666666667,0,0,0.9166666666666674
71,8.277777777777779,0.9166666666666679,0.9166666666666679,0,0,0.8472222222222223
72,9.055555555555555,0.7777777777777768,0.7777777777777768,0,0,0.6388888888888884
73,9.555555555555555,0.5,0.5,0,0,0.4027777777777777
74,9.86111111111111,0.30555555555555536,0.30555555555555536,0,0,0.2777777777777777
75,10.11111111111111,0.25,0.25,0,0,0.2638888888888884
76,10.388888888888888,0.2777777777777768,0.2777777777777768,0,0,0.29166666666666696
77,10.694444444444445,0.30555555555555713,0.30555555555555713,0,0,0.2638888888888893
78,10.916666666666666,0.22222222222222143,0.22222222222222143,0,0,0.1388888888888884
79,10.972222222222221,0.05555555555555536,0.05555555555555536,0,0,-0.041666666666666075
80,10.833333333333334,-0.1388888888888875,-0.1388888888888875,0,0,-0.1388888888888884
81,10.694444444444445,-0.13888888888888928,-0.13888888888888928,0,0,-0.2361111111111116
82,10.36111111111111,-0.3333333333333339,-0.3333333333333339,0,0,-0.20833333333333393
83,10.277777777777777,-0.08333333333333393,-0.08333333333333393,0,0,-0.08333333333333304
84,10.194444444444445,-0.08333333333333215,-0.08333333333333215,0,0,-0.15277777777777768
85,9.972222222222221,-0.2222222222222232,-0.2222222222222232,0,0,-0.19444444444444464
86,9.805555555555555,-0.16666666666666607,-0.16666666666666607,0,0,-0.18055555555555536
87,9.61111111111111,-0.19444444444444464,-0.19444444444444464,0,0,-0.15277777777777768
88,9.5,-0.11111111111111072,-0.11111111111111072,0,0,-0.375
89,8.86111111111111,-0.6388888888888893,-0.6388888888888893,0,0,-0.9583333333333335
90,7.583333333333333,-1.2777777777777777,-1.2777777777777777,0,0,-1.375
91,6.111111111111111,-1.4722222222222223,-1.4722222222222223,0,0,-1.4305555555555554
92,4.722222222222222,-1.3888888888888884,-1.3888888888888884,0,0,-1.0833333333333333
93,3.944444444444444,-0.7777777777777781,-0.7777777777777781,0,0,-0.6944444444444446
94,3.333333333333333,-0.6111111111111112,-0.6111111111111112,0,0,-0.7083333333333333
95,2.5277777777777777,-0.8055555555555554,-0.8055555555555554,0,0,-0.861111111111111
96,1.611111111111111,-0.9166666666666667,-0.9166666666666667,0,0,-0.7638888888888888
97,1.0,-0.6111111111111109,-0.6111111111111109,0,0,-0.4999999999999999
98,0.6111111111111112,-0.38888888888888884,-0.38888888888888884,0,0,-0.5
99,0.0,-0.6111111111111112,-0.6111111111111112,0,0,-0.3055555555555556
100,0.0,0.0,0.0,0,0,0.0
101,0.0,0.0,0.0,0,0,0.0
102,0.0,0.0,0.0,0,0,0.0
103,0.0,0.0,0.0,0,0,0.0
104,0.0,0.0,0.0,0,0,0.0
105,0.0,0.0,0.0,0,0,0.0
106,0.0,0.0,0.0,0,0,0.0
107,0.0,0.0,0.0,0,0,0.0
108,0.0,0.0,0.0,0,0,0.0
109,0.0,0.0,0.0,0,0,0.0
110,0.0,0.0,0.0,0,0,0.0
111,0.0,0.0,0.0,0,0,0.0
112,0.0,0.0,0.0,0,0,0.0
113,0.0,0.0,0.0,0,0,0.0
114,0.0,0.0,0.0,0,0,0.0
115,0.0,0.0,0.0,0,0,0.0
116,0.0,0.0,0.0,0,0,0.0
117,0.0,0.0,0.0,0,0,0.0
118,0.0,0.0,0.0,0,0,0.0
119,0.0,0.0,0.0,0,0,0.0
120,0.0,0.0,0.0,0,0,0.0
121,0.0,0.0,0.0,0,0,0.0
122,0.0,0.0,0.0,0,0,0.0
123,0.0,0.0,0.0,0,0,0.0
124,0.0,0.0,0.0,0,0,0.0
125,0.0,0.0,0.0,0,0,0.0
126,0.0,0.0,0.0,0,0,0.0
127,0.0,0.0,0.0,0,0,0.0
128,0.0,0.0,0.0,0,0,0.0
129,0.0,0.0,0.0,0,0,0.0
130,0.0,0.0,0.0,0,0,0.0
131,0.0,0.0,0.0,0,0,0.0
132,0.0,0.0,0.0,0,0,0.0
133,0.0,0.0,0.0,0,0,0.0
134,0.0,0.0,0.0,0,0,0.0
135,0.0,0.0,0.0,0,0,0.0
136,0.0,0.0,0.0,0,0,0.0
137,0.0,0.0,0.0,0,0,0.02777777777777778
138,0.05555555555555556,0.05555555555555556,0.05555555555555556,0,0,0.2638888888888889
139,0.5277777777777778,0.4722222222222222,0.4722222222222222,0,0,0.8194444444444443
140,1.6944444444444442,1.1666666666666665,1.1666666666666665,0,0,1.361111111111111
141,3.2499999999999996,1.5555555555555554,1.5555555555555554,0,0,1.4305555555555556
142,4.555555555555555,1.3055555555555558,1.3055555555555558,0,0,0.9999999999999998
143,5.249999999999999,0.6944444444444438,0.6944444444444438,0,0,0.48611111111111116
144,5.527777777777778,0.27777777777777857,0.27777777777777857,0,0,0.2638888888888893
145,5.777777777777778,0.25,0.25,0,0,0.4027777777777777
146,6.333333333333333,0.5555555555555554,0.5555555555555554,0,0,0.6388888888888888
147,7.055555555555555,0.7222222222222223,0.7222222222222223,0,0,0.6805555555555554
148,7.694444444444444,0.6388888888888884,0.6388888888888884,0,0,0.5277777777777777
149,8.11111111111111,0.41666666666666696,0.41666666666666696,0,0,0.2916666666666674
150,8.277777777777779,0.16666666666666785,0.16666666666666785,0,0,0.02777777777777768
151,8.166666666666666,-0.11111111111111249,-0.11111111111111249,0,0,-0.3611111111111116
152,7.555555555555555,-0.6111111111111107,-0.6111111111111107,0,0,-0.9444444444444442
153,6.277777777777778,-1.2777777777777777,-1.2777777777777777,0,0,-1.375
154,4.805555555555555,-1.4722222222222223,-1.4722222222222223,0,0,-1.2916666666666665
155,3.6944444444444446,-1.1111111111111107,-1.1111111111111107,0,0,-0.7361111111111112
156,3.333333333333333,-0.3611111111111116,-0.3611111111111116,0,0,-0.09722222222222232
157,3.5,0.16666666666666696,0.16666666666666696,0,0,0.29166666666666674
158,3.9166666666666665,0.4166666666666665,0.4166666666666665,0,0,0.6388888888888888
159,4.777777777777778,0.8611111111111112,0.8611111111111112,0,0,0.8333333333333337
160,5.583333333333334,0.8055555555555562,0.8055555555555562,0,0,0.8611111111111107
161,6.499999999999999,0.9166666666666652,0.9166666666666652,0,0,0.7499999999999996
162,7.083333333333333,0.5833333333333339,0.5833333333333339,0,0,0.5833333333333339
163,7.666666666666667,0.5833333333333339,0.5833333333333339,0,0,0.5555555555555558
164,8.194444444444445,0.5277777777777777,0.5277777777777777,0,0,0.48611111111111116
165,8.63888888888889,0.44444444444444464,0.44444444444444464,0,0,0.3611111111111107
166,8.916666666666666,0.2777777777777768,0.2777777777777768,0,0,0.29166666666666696
167,9.222222222222223,0.30555555555555713,0.30555555555555713,0,0,0.43055555555555625
168,9.777777777777779,0.5555555555555554,0.5555555555555554,0,0,0.5555555555555554
169,10.333333333333334,0.5555555555555554,0.5555555555555554,0,0,0.3888888888888884
170,10.555555555555555,0.22222222222222143,0.22222222222222143,0,0,0.02777777777777679
171,10.388888888888888,-0.16666666666666785,-0.16666666666666785,0,0,-0.4027777777777777
172,9.75,-0.6388888888888875,-0.6388888888888875,0,0,-0.8888888888888884
173,8.61111111111111,-1.1388888888888893,-1.1388888888888893,0,0,-1.1111111111111112
174,7.527777777777778,-1.083333333333333,-1.083333333333333,0,0,-0.7916666666666665
175,7.027777777777778,-0.5,-0.5,0,0,-0.2777777777777777
176,6.972222222222222,-0.05555555555555536,-0.05555555555555536,0,0,0.08333333333333304
177,7.194444444444444,0.22222222222222143,0.22222222222222143,0,0,0.375
178,7.722222222222222,0.5277777777777786,0.5277777777777786,0,0,0.4583333333333335
179,8.11111111111111,0.3888888888888884,0.3888888888888884,0,0,0.25000000000000044
180,8.222222222222223,0.11111111111111249,0.11111111111111249,0,0,0.04166666666666696
181,8.194444444444445,-0.027777777777778567,-0.027777777777778567,0,0,-0.055555555555556246
182,8.11111111111111,-0.08333333333333393,-0.08333333333333393,0,0,-0.16666666666666696
183,7.861111111111111,-0.25,-0.25,0,0,-0.43055555555555536
184,7.25,-0.6111111111111107,-0.6111111111111107,0,0,-0.6527777777777777
185,6.555555555555555,-0.6944444444444446,-0.6944444444444446,0,0,-0.7083333333333335
186,5.833333333333333,-0.7222222222222223,-0.7222222222222223,0,0,-0.6527777777777781
187,5.249999999999999,-0.5833333333333339,-0.5833333333333339,0,0,-0.5416666666666665
188,4.75,-0.4999999999999991,-0.4999999999999991,0,0,-0.4444444444444442
189,4.361111111111111,-0.3888888888888893,-0.3888888888888893,0,0,-0.36111111111111116
190,4.027777777777778,-0.33333333333333304,-0.33333333333333304,0,0,-0.2777777777777777
191,3.8055555555555554,-0.22222222222222232,-0.22222222222222232,0,0,-0.2222222222222221
192,3.5833333333333335,-0.22222222222222188,-0.22222222222222188,0,0,-0.16666666666666652
193,3.4722222222222223,-0.11111111111111116,-0.11111111111111116,0,0,-0.09722222222222254
194,3.3888888888888884,-0.08333333333333393,-0.08333333333333393,0,0,-0.06944444444444464
195,3.333333333333333,-0.05555555555555536,-0.05555555555555536,0,0,-0.02777777777777768
196,3.333333333333333,0.0,0.0,0,0,0.0
197,3.333333333333333,0.0,0.0,0,0,0.0
198,3.333333333333333,0.0,0.0,0,0,0.06944444444444464
199,3.4722222222222223,0.13888888888888928,0.13888888888888928,0,0,0.13888888888888906
200,3.611111111111111,0.13888888888888884,0.13888888888888884,0,0,0.20833333333333326
201,3.888888888888889,0.2777777777777777,0.2777777777777777,0,0,0.2777777777777779
202,4.166666666666667,0.2777777777777781,0.2777777777777781,0,0,0.3472222222222221
203,4.583333333333333,0.4166666666666661,0.4166666666666661,0,0,0.5555555555555554
204,5.277777777777778,0.6944444444444446,0.6944444444444446,0,0,0.6527777777777777
205,5.888888888888888,0.6111111111111107,0.6111111111111107,0,0,0.6666666666666665
206,6.611111111111111,0.7222222222222223,0.7222222222222223,0,0,0.7916666666666665
207,7.472222222222221,0.8611111111111107,0.8611111111111107,0,0,0.8055555555555562
208,8.222222222222223,0.7500000000000018,0.7500000000000018,0,0,0.7083333333333339
209,8.88888888888889,0.6666666666666661,0.6666666666666661,0,0,0.7777777777777777
210,9.777777777777779,0.8888888888888893,0.8888888888888893,0,0,0.7638888888888884
211,10.416666666666666,0.6388888888888875,0.6388888888888875,0,0,0.5555555555555554
212,10.88888888888889,0.4722222222222232,0.4722222222222232,0,0,0.41666666666666696
213,11.25,0.3611111111111107,0.3611111111111107,0,0,0.33333333333333304
214,11.555555555555555,0.30555555555555536,0.30555555555555536,0,0,0.3611111111111116
215,11.972222222222223,0.41666666666666785,0.41666666666666785,0,0,0.4722222222222223
216,12.5,0.5277777777777768,0.5277777777777768,0,0,0.5555555555555554
217,13.083333333333334,0.5833333333333339,0.5833333333333339,0,0,0.5555555555555554
218,13.61111111111111,0.5277777777777768,0.5277777777777768,0,0,0.4861111111111107
219,14.055555555555555,0.44444444444444464,0.44444444444444464,0,0,0.3888888888888884
220,14.388888888888888,0.33333333333333215,0.33333333333333215,0,0,0.29166666666666696
221,14.63888888888889,0.2500000000000018,0.2500000000000018,0,0,0.18055555555555625
222,14.75,0.11111111111111072,0.11111111111111072,0,0,0.11111111111111072
223,14.86111111111111,0.11111111111111072,0.11111111111111072,0,0,0.09722222222222143
224,14.944444444444443,0.08333333333333215,0.08333333333333215,0,0,0.09722222222222232
225,15.055555555555555,0.11111111111111249,0.11111111111111249,0,0,0.13888888888888928
226,15.222222222222221,0.16666666666666607,0.16666666666666607,0,0,0.15277777777777768
227,15.36111111111111,0.13888888888888928,0.13888888888888928,0,0,0.1388888888888884
228,15.499999999999998,0.1388888888888875,0.1388888888888875,0,0,0.125
229,15.61111111111111,0.11111111111111249,0.11111111111111249,0,0,0.09722222222222321
230,15.694444444444445,0.08333333333333393,0.08333333333333393,0,0,0.04166666666666696
231,15.694444444444445,0.0,0.0,0,0,-0.04166666666666696
232,15.61111111111111,-0.08333333333333393,-0.08333333333333393,0,0,-0.22222222222222232
233,15.25,-0.3611111111111107,-0.3611111111111107,0,0,-0.4583333333333339
234,14.694444444444443,-0.5555555555555571,-0.5555555555555571,0,0,-0.541666666666667
235,14.166666666666666,-0.5277777777777768,-0.5277777777777768,0,0,-0.43055555555555536
236,13.833333333333332,-0.3333333333333339,-0.3333333333333339,0,0,-0.2499999999999991
237,13.666666666666668,-0.1666666666666643,-0.1666666666666643,0,0,-0.19444444444444464
238,13.444444444444443,-0.22222222222222499,-0.22222222222222499,0,0,-0.31944444444444553
239,13.027777777777777,-0.4166666666666661,-0.4166666666666661,0,0,-0.5694444444444446
240,12.305555555555554,-0.7222222222222232,-0.7222222222222232,0,0,-0.75
241,11.527777777777777,-0.7777777777777768,-0.7777777777777768,0,0,-0.6666666666666661
242,10.972222222222221,-0.5555555555555554,-0.5555555555555554,0,0,-0.625
243,10.277777777777777,-0.6944444444444446,-0.6944444444444446,0,0,-0.6805555555555554
244,9.61111111111111,-0.6666666666666661,-0.6666666666666661,0,0,-0.6527777777777777
245,8.972222222222221,-0.6388888888888893,-0.6388888888888893,0,0,-0.7777777777777777
246,8.055555555555555,-0.9166666666666661,-0.9166666666666661,0,0,-0.9999999999999996
247,6.972222222222222,-1.083333333333333,-1.083333333333333,0,0,-0.9444444444444446
248,6.166666666666666,-0.8055555555555562,-0.8055555555555562,0,0,-0.5833333333333335
249,5.805555555555555,-0.3611111111111107,-0.3611111111111107,0,0,-0.25
250,5.666666666666666,-0.13888888888888928,-0.13888888888888928,0,0,-0.1944444444444442
251,5.416666666666667,-0.2499999999999991,-0.2499999999999991,0,0,-0.2777777777777777
252,5.111111111111111,-0.30555555555555625,-0.30555555555555625,0,0,-0.23611111111111116
253,4.944444444444445,-0.16666666666666607,-0.16666666666666607,0,0,-0.08333333333333304
254,4.944444444444445,0.0,0.0,0,0,-0.0555555555555558
255,4.833333333333333,-0.1111111111111116,-0.1111111111111116,0,0,-0.29166666666666696
256,4.361111111111111,-0.4722222222222223,-0.4722222222222223,0,0,-0.4027777777777777
257,4.027777777777778,-0.33333333333333304,-0.33333333333333304,0,0,-0.04166666666666652
258,4.277777777777778,0.25,0.25,0,0,0.4722222222222219
259,4.972222222222221,0.6944444444444438,0.6944444444444438,0,0,0.7222222222222223
260,5.722222222222222,0.7500000000000009,0.7500000000000009,0,0,0.7361111111111112
261,6.444444444444444,0.7222222222222214,0.7222222222222214,0,0,0.708333333333333
262,7.138888888888888,0.6944444444444446,0.6944444444444446,0,0,0.7638888888888888
263,7.972222222222221,0.833333333333333,0.833333333333333,0,0,0.9444444444444442
264,9.027777777777777,1.0555555555555554,1.0555555555555554,0,0,1.0277777777777786
265,10.027777777777779,1.0000000000000018,1.0000000000000018,0,0,0.9027777777777786
266,10.833333333333334,0.8055555555555554,0.8055555555555554,0,0,0.6527777777777768
267,11.333333333333332,0.4999999999999982,0.4999999999999982,0,0,0.5416666666666661
268,11.916666666666666,0.5833333333333339,0.5833333333333339,0,0,0.5
269,12.333333333333332,0.4166666666666661,0.4166666666666661,0,0,0.41666666666666696
270,12.75,0.41666666666666785,0.41666666666666785,0,0,0.22222222222222232
271,12.777777777777777,0.02777777777777679,0.02777777777777679,0,0,-0.04166666666666696
272,12.666666666666666,-0.11111111111111072,-0.11111111111111072,0,0,-0.09722222222222232
273,12.583333333333332,-0.08333333333333393,-0.08333333333333393,0,0,-0.2638888888888884
274,12.13888888888889,-0.44444444444444287,-0.44444444444444287,0,0,-0.625
275,11.333333333333332,-0.8055555555555571,-0.8055555555555571,0,0,-0.791666666666667
276,10.555555555555555,-0.7777777777777768,-0.7777777777777768,0,0,-0.8888888888888884
277,9.555555555555555,-1.0,-1.0,0,0,-0.9861111111111116
278,8.583333333333332,-0.9722222222222232,-0.9722222222222232,0,0,-1.2361111111111112
279,7.083333333333333,-1.4999999999999991,-1.4999999999999991,0,0,-1.3194444444444442
280,5.944444444444444,-1.1388888888888893,-1.1388888888888893,0,0,-0.7361111111111112
281,5.611111111111111,-0.33333333333333304,-0.33333333333333304,0,0,0.20833333333333348
282,6.361111111111111,0.75,0.75,0,0,0.8888888888888893
283,7.388888888888889,1.0277777777777786,1.0277777777777786,0,0,1.0138888888888893
284,8.38888888888889,1.0,1.0,0,0,1.041666666666667
285,9.472222222222223,1.083333333333334,1.083333333333334,0,0,0.9999999999999991
286,10.388888888888888,0.9166666666666643,0.9166666666666643,0,0,0.9166666666666661
287,11.305555555555555,0.9166666666666679,0.9166666666666679,0,0,0.916666666666667
288,12.222222222222221,0.9166666666666661,0.9166666666666661,0,0,0.9166666666666661
289,13.138888888888888,0.9166666666666661,0.9166666666666661,0,0,0.7222222222222232
290,13.666666666666668,0.5277777777777803,0.5277777777777803,0,0,0.3472222222222223
291,13.833333333333332,0.1666666666666643,0.1666666666666643,0,0,0.0
292,13.666666666666668,-0.1666666666666643,-0.1666666666666643,0,0,-0.23611111111111072
293,13.36111111111111,-0.30555555555555713,-0.30555555555555713,0,0,-0.26388888888889017
294,13.138888888888888,-0.2222222222222232,-0.2222222222222232,0,0,-0.18055555555555625
295,12.999999999999998,-0.13888888888888928,-0.13888888888888928,0,0,-0.08333333333333215
296,12.972222222222223,-0.027777777777775015,-0.027777777777775015,0,0,0.0
297,12.999999999999998,0.027777777777775015,0.027777777777775015,0,0,0.05555555555555536
298,13.083333333333334,0.0833333333333357,0.0833333333333357,0,0,0.06944444444444464
299,13.138888888888888,0.05555555555555358,0.05555555555555358,0,0,0.02777777777777679
300,13.138888888888888,0.0,0.0,0,0,-0.02777777777777679
301,13.083333333333334,-0.05555555555555358,-0.05555555555555358,0,0,-0.09722222222222143
302,12.944444444444445,-0.13888888888888928,-0.13888888888888928,0,0,-0.18055555555555625
303,12.722222222222221,-0.2222222222222232,-0.2222222222222232,0,0,-0.2500000000000009
304,12.444444444444443,-0.27777777777777857,-0.27777777777777857,0,0,-0.3472222222222223
305,12.027777777777777,-0.4166666666666661,-0.4166666666666661,0,0,-0.4166666666666661
306,11.61111111111111,-0.4166666666666661,-0.4166666666666661,0,0,-0.3472222222222223
307,11.333333333333332,-0.27777777777777857,-0.27777777777777857,0,0,-0.20833333333333393
308,11.194444444444443,-0.13888888888888928,-0.13888888888888928,0,0,-0.09722222222222143
309,11.13888888888889,-0.05555555555555358,-0.05555555555555358,0,0,-0.08333333333333215
310,11.027777777777779,-0.11111111111111072,-0.11111111111111072,0,0,-0.125
311,10.88888888888889,-0.13888888888888928,-0.13888888888888928,0,0,-0.16666666666666696
312,10.694444444444445,-0.19444444444444464,-0.19444444444444464,0,0,-0.2500000000000009
313,10.388888888888888,-0.30555555555555713,-0.30555555555555713,0,0,-0.3472222222222223
314,10.0,-0.3888888888888875,-0.3888888888888875,0,0,-0.4166666666666661
315,9.555555555555555,-0.44444444444444464,-0.44444444444444464,0,0,-0.41666666666666696
316,9.166666666666666,-0.3888888888888893,-0.3888888888888893,0,0,-0.375
317,8.805555555555555,-0.3611111111111107,-0.3611111111111107,0,0,-0.4166666666666661
318,8.333333333333334,-0.47222222222222143,-0.47222222222222143,0,0,-0.5138888888888888
319,7.777777777777778,-0.5555555555555562,-0.5555555555555562,0,0,-0.541666666666667
320,7.25,-0.5277777777777777,-0.5277777777777777,0,0,-0.33333333333333304
321,7.111111111111112,-0.1388888888888884,-0.1388888888888884,0,0,-0.16666666666666696
322,6.916666666666666,-0.19444444444444553,-0.19444444444444553,0,0,-0.09722222222222276
323,6.916666666666666,0.0,0.0,0,0,-0.08333333333333304
324,6.75,-0.16666666666666607,-0.16666666666666607,0,0,-0.13888888888888884
325,6.638888888888888,-0.1111111111111116,-0.1111111111111116,0,0,-0.0555555555555558
326,6.638888888888888,0.0,0.0,0,0,-0.04166666666666652
327,6.555555555555555,-0.08333333333333304,-0.08333333333333304,0,0,-0.08333333333333304
328,6.472222222222222,-0.08333333333333304,-0.08333333333333304,0,0,-0.43055555555555536
329,5.694444444444445,-0.7777777777777777,-0.7777777777777777,0,0,-0.8055555555555558
330,4.861111111111111,-0.8333333333333339,-0.8333333333333339,0,0,-0.5000000000000004
331,4.694444444444444,-0.16666666666666696,-0.16666666666666696,0,0,-0.11111111111111116
332,4.638888888888888,-0.05555555555555536,-0.05555555555555536,0,0,-0.1388888888888884
333,4.416666666666667,-0.22222222222222143,-0.22222222222222143,0,0,-0.15277777777777768
334,4.333333333333333,-0.08333333333333393,-0.08333333333333393,0,0,-0.125
335,4.166666666666667,-0.16666666666666607,-0.16666666666666607,0,0,-0.15277777777777768
336,4.027777777777778,-0.13888888888888928,-0.13888888888888928,0,0,-0.09722222222222232
337,3.9722222222222223,-0.05555555555555536,-0.05555555555555536,0,0,0.0
338,4.027777777777778,0.05555555555555536,0.05555555555555536,0,0,0.15277777777777768
339,4.277777777777778,0.25,0.25,0,0,0.4583333333333335
340,4.944444444444445,0.666666666666667,0.666666666666667,0,0,0.791666666666667
341,5.861111111111112,0.916666666666667,0.916666666666667,0,0,0.875
342,6.694444444444445,0.833333333333333,0.833333333333333,0,0,0.5416666666666665
343,6.944444444444445,0.25,0.25,0,0,0.16666666666666652
344,7.027777777777778,0.08333333333333304,0.08333333333333304,0,0,0.0694444444444442
345,7.083333333333333,0.05555555555555536,0.05555555555555536,0,0,0.15277777777777768
346,7.333333333333333,0.25,0.25,0,0,0.15277777777777812
347,7.388888888888889,0.055555555555556246,0.055555555555556246,0,0,0.09722222222222232
348,7.527777777777778,0.1388888888888884,0.1388888888888884,0,0,0.15277777777777724
349,7.694444444444444,0.16666666666666607,0.16666666666666607,0,0,0.13888888888888884
350,7.805555555555555,0.1111111111111116,0.1111111111111116,0,0,0.06944444444444464
351,7.833333333333333,0.02777777777777768,0.02777777777777768,0,0,0.0
352,7.805555555555555,-0.02777777777777768,-0.02777777777777768,0,0,-0.02777777777777768
353,7.777777777777778,-0.02777777777777768,-0.02777777777777768,0,0,-0.027777777777778123
354,7.749999999999999,-0.027777777777778567,-0.027777777777778567,0,0,-0.013888888888889284
355,7.749999999999999,0.0,0.0,0,0,0.027777777777778123
356,7.805555555555555,0.055555555555556246,0.055555555555556246,0,0,0.04166666666666696
357,7.833333333333333,0.02777777777777768,0.02777777777777768,0,0,-0.01388888888888884
358,7.777777777777778,-0.05555555555555536,-0.05555555555555536,0,0,-0.1805555555555558
359,7.472222222222221,-0.30555555555555625,-0.30555555555555625,0,0,-0.4166666666666665
360,6.944444444444445,-0.5277777777777768,-0.5277777777777768,0,0,-0.5138888888888888
361,6.444444444444444,-0.5000000000000009,-0.5000000000000009,0,0,-0.4305555555555558
362,6.083333333333333,-0.3611111111111107,-0.3611111111111107,0,0,-0.2916666666666661
363,5.861111111111112,-0.22222222222222143,-0.22222222222222143,0,0,-0.16666666666666652
