t,v,a,dS,alpha,h,a_new
36,9.968992,-2.3693120000000008,9.968992,0,0,-2.3022560000000003
37,7.733792,-2.2352,7.733792,0,0,-2.414016
38,5.14096,-2.5928320000000005,5.14096,0,0,-2.57048
39,2.592832,-2.5481279999999997,2.592832,0,0,-2.302256
40,0.5364479999999999,-2.056384,0.5364479999999999,0,0,-1.296416
41,0.0,-0.5364479999999999,0.0,0,0,-0.26822399999999996
42,0.0,0.0,0.0,0,0,0.0
43,0.0,0.0,0.0,0,0,0.0
44,0.0,0.0,0.0,0,0,0.0
45,0.0,0.0,0.0,0,0,0.0
46,0.0,0.0,0.0,0,0,0.0
47,0.0,0.0,0.0,0,0,0.0
48,0.0,0.0,0.0,0,0,0.178816
49,0.357632,0.357632,0.357632,0,0,2.056384
50,4.112768,3.755136,4.112768,0,0,3.151632
51,6.660896,2.548128,6.660896,0,0,2.0116799999999997
52,8.136128,1.4752319999999992,8.136128,0,0,1.6316959999999994
53,9.924287999999999,1.7881599999999995,9.924287999999999,0,0,2.01168
54,12.159488,2.2352000000000007,12.159488,0,0,2.0563840000000004
55,14.037056,1.8775680000000001,14.037056,0,0,1.4752319999999992
56,15.109951999999998,1.0728959999999983,15.109951999999998,0,0,1.2964160000000007
57,16.629888,1.519936000000003,16.629888,0,0,1.5646399999999998
58,18.239231999999998,1.6093439999999966,18.239231999999998,0,0,1.5199359999999995
59,19.66976,1.4305280000000025,19.66976,0,0,1.2293599999999998
60,20.697951999999997,1.028191999999997,20.697951999999997,0,0,0.804672
61,21.279104,0.581152000000003,21.279104,0,0,0.7152640000000012
62,22.12848,0.8493759999999995,22.12848,0,0,0.804672
63,22.888448,0.7599680000000006,22.888448,0,0,0.7823200000000003
64,23.69312,0.804672,23.69312,0,0,0.7152639999999995
65,24.318976,0.6258559999999989,24.318976,0,0,0.5811519999999994
66,24.855424,0.536448,24.855424,0,0,0.44703999999999944
67,25.213055999999998,0.35763199999999884,25.213055999999998,0,0,0.1117600000000003
68,25.078944,-0.13411199999999823,25.078944,0,0,-0.04470399999999941
69,25.123648,0.04470399999999941,25.123648,0,0,-0.06705600000000089
70,24.944831999999998,-0.1788160000000012,24.944831999999998,0,0,-0.2458720000000003
71,24.631904,-0.31292799999999943,24.631904,0,0,-0.31292799999999943
72,24.318976,-0.31292799999999943,24.318976,0,0,-0.20116799999999913
73,24.229568,-0.08940799999999882,24.229568,0,0,0.0
74,24.318976,0.08940799999999882,24.318976,0,0,0.0
75,24.229568,-0.08940799999999882,24.229568,0,0,-0.20116799999999913
76,23.91664,-0.31292799999999943,23.91664,0,0,-0.4246880000000015
77,23.380191999999997,-0.5364480000000036,23.380191999999997,0,0,-0.3352800000000009
78,23.24608,-0.13411199999999823,23.24608,0,0,-0.08940799999999882
79,23.201376,-0.04470399999999941,23.201376,0,0,-0.04470400000000119
80,23.156671999999997,-0.044704000000002964,23.156671999999997,0,0,0.0
81,23.201376,0.044704000000002964,23.201376,0,0,0.04470400000000119
82,23.24608,0.04470399999999941,23.24608,0,0,0.134112
83,23.4696,0.2235200000000006,23.4696,0,0,0.31292799999999943
84,23.871935999999998,0.40233599999999825,23.871935999999998,0,0,0.536448
85,24.542496,0.6705600000000018,24.542496,0,0,0.7599680000000006
86,25.391872,0.8493759999999995,25.391872,0,0,0.8717279999999992
87,26.285951999999998,0.8940799999999989,26.285951999999998,0,0,0.8493760000000012
88,27.090624000000002,0.8046720000000036,27.090624000000002,0,0,0.7823200000000003
89,27.850592,0.7599679999999971,27.850592,0,0,0.804672
90,28.699968000000002,0.849376000000003,28.699968000000002,0,0,0.871728000000001
91,29.594048,0.8940799999999989,29.594048,0,0,0.8046719999999983
92,30.309312,0.7152639999999977,30.309312,0,0,0.7152640000000012
93,31.024576000000003,0.7152640000000048,31.024576000000003,0,0,0.5811520000000012
94,31.471616,0.44703999999999766,31.471616,0,0,0.26822399999999647
95,31.561023999999996,0.08940799999999527,31.561023999999996,0,0,0.06705599999999912
96,31.605728,0.044704000000002964,31.605728,0,0,-0.06705599999999912
97,31.426911999999998,-0.1788160000000012,31.426911999999998,0,0,-0.5587999999999997
98,30.488128,-0.9387839999999983,30.488128,0,0,-0.8493759999999995
99,29.72816,-0.7599680000000006,29.72816,0,0,-0.7376159999999992
100,29.012896,-0.7152639999999977,29.012896,0,0,-0.6258559999999989
101,28.476448,-0.536448,28.476448,0,0,-0.536448
102,27.94,-0.536448,27.94,0,0,-0.6035040000000009
103,27.26944,-0.6705600000000018,27.26944,0,0,-0.7152640000000012
104,26.509472,-0.7599680000000006,26.509472,0,0,-0.7376159999999992
105,25.794208,-0.7152639999999977,25.794208,0,0,-0.7376159999999992
106,25.03424,-0.7599680000000006,25.03424,0,0,-0.7152640000000012
107,24.36368,-0.6705600000000018,24.36368,0,0,-0.7152640000000012
108,23.603711999999998,-0.7599680000000006,23.603711999999998,0,0,-0.7376159999999992
109,22.888448,-0.7152639999999977,22.888448,0,0,-0.7376159999999992
110,22.12848,-0.7599680000000006,22.12848,0,0,-0.7152639999999995
111,21.45792,-0.6705599999999983,21.45792,0,0,-0.7152640000000012
112,20.697951999999997,-0.7599680000000042,20.697951999999997,0,0,-0.8940800000000007
113,19.66976,-1.028191999999997,19.66976,0,0,-1.162303999999999
114,18.373344,-1.2964160000000007,18.373344,0,0,-1.1623040000000007
115,17.345152,-1.0281920000000007,17.345152,0,0,-0.7599679999999989
116,16.853408,-0.4917439999999971,16.853408,0,0,-0.49174399999999885
117,16.361664,-0.4917440000000006,16.361664,0,0,-0.5364480000000018
118,15.780511999999998,-0.581152000000003,15.780511999999998,0,0,-1.475232000000001
119,13.4112,-2.369311999999999,13.4112,0,0,-2.436368
120,10.907775999999998,-2.5034240000000008,10.907775999999998,0,0,-2.2799039999999993
121,8.851392,-2.0563839999999978,8.851392,0,0,-1.989327999999999
122,6.92912,-1.9222720000000004,6.92912,0,0,-2.01168
123,4.828032,-2.101088,4.828032,0,0,-2.0563840000000004
124,2.8163519999999997,-2.0116800000000006,2.8163519999999997,0,0,-1.6987520000000003
125,1.430528,-1.3858239999999997,1.430528,0,0,-0.9387839999999998
126,0.9387840000000001,-0.49174399999999996,0.9387840000000001,0,0,-0.44704000000000005
127,0.5364479999999999,-0.40233600000000014,0.5364479999999999,0,0,-0.46939200000000003
128,0.0,-0.5364479999999999,0.0,0,0,-0.26822399999999996
129,0.0,0.0,0.0,0,0,0.0
130,0.0,0.0,0.0,0,0,0.0
131,0.0,0.0,0.0,0,0,0.0
132,0.0,0.0,0.0,0,0,0.0
133,0.0,0.0,0.0,0,0,0.0
134,0.0,0.0,0.0,0,0,0.0
135,0.0,0.0,0.0,0,0,0.603504
136,1.207008,1.207008,1.207008,0,0,2.056384
137,4.112768,2.90576,4.112768,0,0,2.995168
138,7.197344,3.084576,7.197344,0,0,3.0175199999999998
139,10.147808,2.9504639999999993,10.147808,0,0,2.928112
140,13.053568,2.905760000000001,13.053568,0,0,2.5704800000000008
141,15.288768000000001,2.2352000000000007,15.288768000000001,0,0,2.1457919999999993
142,17.345152,2.0563839999999978,17.345152,0,0,1.966975999999999
143,19.22272,1.8775680000000001,19.22272,0,0,1.4528800000000004
144,20.250912,1.0281920000000007,20.250912,0,0,0.8493759999999995
145,20.921471999999998,0.6705599999999983,20.921471999999998,0,0,0.6035040000000009
146,21.45792,0.5364480000000036,21.45792,0,0,0.6035040000000009
147,22.12848,0.6705599999999983,22.12848,0,0,0.5140959999999986
148,22.486112,0.35763199999999884,22.486112,0,0,0.44703999999999944
149,23.02256,0.536448,23.02256,0,0,0.4246880000000015
150,23.335488,0.312928000000003,23.335488,0,0,0.2458720000000003
151,23.514304,0.17881599999999764,23.514304,0,0,0.17881599999999942
152,23.69312,0.1788160000000012,23.69312,0,0,0.268224
153,24.050752,0.35763199999999884,24.050752,0,0,0.17881599999999942
154,24.050752,0.0,24.050752,0,0,0.0
155,24.050752,0.0,24.050752,0,0,0.1788160000000012
156,24.408384,0.3576320000000024,24.408384,0,0,0.5587999999999997
157,25.168352,0.7599679999999971,25.168352,0,0,0.5140959999999986
158,25.436576,0.268224,25.436576,0,0,0.402336
159,25.973024,0.536448,25.973024,0,0,0.3352800000000009
160,26.107136,0.13411200000000179,26.107136,0,0,0.3352800000000009
161,26.643584,0.536448,26.643584,0,0,0.33527999999999913
162,26.777696,0.13411199999999823,26.777696,0,0,0.134112
163,26.911808,0.13411200000000179,26.911808,0,0,0.134112
164,27.04592,0.13411199999999823,27.04592,0,0,-0.1117600000000003
165,26.688288,-0.35763199999999884,26.688288,0,0,-0.4917440000000006
166,26.062431999999998,-0.6258560000000024,26.062431999999998,0,0,-0.3576320000000006
167,25.973024,-0.08940799999999882,25.973024,0,0,-0.1117600000000003
168,25.838911999999997,-0.13411200000000179,25.838911999999997,0,0,-0.17881599999999942
169,25.615392,-0.22351999999999705,25.615392,0,0,-0.06705599999999912
170,25.7048,0.08940799999999882,25.7048,0,0,-0.15646399999999971
171,25.302464,-0.40233599999999825,25.302464,0,0,-0.1117600000000003
172,25.481279999999998,0.17881599999999764,25.481279999999998,0,0,0.0
173,25.302464,-0.17881599999999764,25.302464,0,0,-0.11175999999999853
174,25.25776,-0.04470399999999941,25.25776,0,0,-0.0894080000000006
175,25.123648,-0.13411200000000179,25.123648,0,0,-0.022352000000001482
176,25.213055999999998,0.08940799999999882,25.213055999999998,0,0,0.0894080000000006
177,25.302464,0.08940800000000237,25.302464,0,0,0.0
178,25.213055999999998,-0.08940800000000237,25.213055999999998,0,0,-0.1117600000000003
179,25.078944,-0.13411199999999823,25.078944,0,0,-0.08940799999999882
180,25.03424,-0.04470399999999941,25.03424,0,0,-0.04470400000000119
181,24.989535999999998,-0.044704000000002964,24.989535999999998,0,0,-0.2682240000000018
182,24.497791999999997,-0.4917440000000006,24.497791999999997,0,0,-0.37998399999999855
183,24.229568,-0.26822399999999647,24.229568,0,0,-0.044703999999997635
184,24.408384,0.1788160000000012,24.408384,0,0,-0.44703999999999944
185,23.335488,-1.072896,23.335488,0,0,0.022351999999999705
186,24.453088,1.1175999999999995,24.453088,0,0,0.7823200000000003
187,24.900128000000002,0.4470400000000012,24.900128000000002,0,0,0.5140959999999986
188,25.481279999999998,0.5811519999999959,25.481279999999998,0,0,0.5140959999999986
189,25.92832,0.4470400000000012,25.92832,0,0,0.2458720000000003
190,25.973024,0.04470399999999941,25.973024,0,0,0.31292799999999943
191,26.554176,0.5811519999999994,26.554176,0,0,0.402336
192,26.777696,0.2235200000000006,26.777696,0,0,0.3576320000000006
193,27.26944,0.4917440000000006,27.26944,0,0,0.3352800000000009
194,27.448256,0.1788160000000012,27.448256,0,0,0.20116799999999913
195,27.671775999999998,0.22351999999999705,27.671775999999998,0,0,0.2458720000000003
196,27.94,0.26822400000000357,27.94,0,0,0.13411200000000179
197,27.94,0.0,27.94,0,0,0.04470399999999941
198,28.029408,0.08940799999999882,28.029408,0,0,-0.06705600000000089
199,27.805888,-0.2235200000000006,27.805888,0,0,-0.04470399999999941
200,27.94,0.13411200000000179,27.94,0,0,0.2011680000000009
201,28.208224,0.268224,28.208224,0,0,0.04470399999999941
202,28.029408,-0.1788160000000012,28.029408,0,0,-0.06705600000000089
203,28.074112,0.04470399999999941,28.074112,0,0,0.06705599999999912
204,28.16352,0.08940799999999882,28.16352,0,0,0.29057599999999795
