t,v,a,dS,alpha,h,a_new
526,26.7866368,0.3799840000000011,26.7866368,0,0,0.11399519999999974
527,26.6346432,-0.15199360000000045,26.6346432,0,0,-0.040233600000000536
528,26.7061696,0.07152639999999859,26.7061696,0,0,0.16987520000000167
529,26.974393600000003,0.26822400000000357,26.974393600000003,0,0,0.27940000000000076
530,27.2649696,0.2905759999999999,27.2649696,0,0,0.07599679999999687
531,27.126387199999996,-0.1385824000000034,27.126387199999996,0,0,-0.14528799999999897
532,26.974393600000003,-0.15199359999999648,26.974393600000003,0,0,-0.06929119999999855
533,26.9878048,0.01341119999999702,26.9878048,0,0,-0.03352800000000222
534,26.907337599999998,-0.08046720000000186,26.907337599999998,0,0,0.058115200000001366
535,27.104035200000002,0.19669760000000497,27.104035200000002,0,0,0.03352800000000222
536,26.974393600000003,-0.12964160000000013,26.974393600000003,0,0,-0.15422880000000205
537,26.795577599999998,-0.1788160000000024,26.795577599999998,0,0,-0.34869120000000287
538,26.277011199999997,-0.5185664000000005,26.277011199999997,0,0,-0.2592832000000005
539,26.277011199999997,0.0,26.277011199999997,0,0,-0.19669759999999847
540,25.883616,-0.3933951999999981,25.883616,0,0,-0.26151839999999815
541,25.7539744,-0.12964160000000013,25.7539744,0,0,-0.020116800000002044
542,25.843382399999996,0.08940799999999724,25.843382399999996,0,0,-0.06035039999999903
543,25.633273600000003,-0.2101087999999941,25.633273600000003,0,0,-0.18999199999999838
544,25.4633984,-0.16987520000000306,25.4633984,0,0,0.11175999999999853
545,25.8567936,0.3933951999999981,25.8567936,0,0,0.2816351999999984
546,26.026668799999996,0.1698751999999991,26.026668799999996,0,0,0.1944624000000008
547,26.2457184,0.21904960000000528,26.2457184,0,0,0.34869120000000287
548,26.7240512,0.47833279999999767,26.7240512,0,0,0.44033439999999757
549,27.126387199999996,0.4023359999999975,27.126387199999996,0,0,0.24140159999999966
550,27.2068544,0.08046720000000186,27.2068544,0,0,0.13858240000000066
551,27.403551999999998,0.19669759999999709,27.403551999999998,0,0,0.13858239999999888
552,27.4840192,0.08046720000000186,27.4840192,0,0,0.20563840000000155
553,27.8148288,0.3308096000000028,27.8148288,0,0,0.371043199999999
554,28.226105599999997,0.4112767999999968,28.226105599999997,0,0,0.23022559999999714
555,28.275279999999995,0.049174399999998286,28.275279999999995,0,0,0.1654048000000028
556,28.556915200000002,0.2816352000000045,28.556915200000002,0,0,0.2548128000000016
557,28.7849056,0.2279903999999967,28.7849056,0,0,0.013411199999998402
558,28.5837376,-0.20116799999999874,28.5837376,0,0,-0.21904959999999996
559,28.3468064,-0.23693119999999998,28.3468064,0,0,-0.10952479999999909
560,28.364688,0.017881600000002607,28.364688,0,0,-0.20116799999999913
561,27.9444704,-0.4202176000000001,27.9444704,0,0,-0.10505440000000199
562,28.154579199999997,0.2101087999999941,28.154579199999997,0,0,0.0514095999999995
563,28.0472896,-0.1072895999999959,28.0472896,0,0,0.06482080000000146
564,28.2842208,0.23693119999999998,28.2842208,0,0,0.020116800000000268
565,28.0875232,-0.19669760000000103,28.0875232,0,0,-0.008940800000001303
566,28.266339199999997,0.17881599999999842,28.266339199999997,0,0,0.024587199999999143
567,28.136697599999998,-0.12964160000000013,28.136697599999998,0,0,-0.16540479999999924
568,27.9355296,-0.20116799999999874,27.9355296,0,0,-0.06482079999999968
569,28.007056,0.07152639999999859,28.007056,0,0,-0.10058399999999956
570,27.7343616,-0.2726943999999973,27.7343616,0,0,-0.16540480000000102
571,27.676246399999997,-0.05811520000000156,27.676246399999997,0,0,0.18105120000000063
572,28.096464,0.420217600000004,28.096464,0,0,0.2101088000000022
573,28.096464,0.0,28.096464,0,0,0.3106927999999982
574,28.717849599999997,0.6213855999999949,28.717849599999997,0,0,0.39563039999999994
575,28.8877248,0.16987520000000306,28.8877248,0,0,0.18328640000000185
576,29.0844224,0.19669760000000103,29.0844224,0,0,0.1497584000000014
577,29.187241600000004,0.10281920000000215,29.187241600000004,0,0,0.0648207999999979
578,29.214063999999997,0.02682239999999404,29.214063999999997,0,0,0.0
579,29.187241600000004,-0.02682239999999404,29.187241600000004,0,0,-0.08940799999999882
580,29.035248,-0.1519936000000044,29.035248,0,0,-0.3509264000000023
581,28.4853888,-0.5498592000000002,28.4853888,0,0,-0.5297424000000017
582,27.975763199999996,-0.5096256000000012,27.975763199999996,0,0,-0.4604512000000014
583,27.564486399999996,-0.4112768000000007,27.564486399999996,0,0,-0.3598671999999983
584,27.2560288,-0.30845759999999856,27.2560288,0,0,-0.13858239999999888
585,27.2873216,0.03129279999999963,27.2873216,0,0,-0.10505440000000021
586,27.04592,-0.2414015999999977,27.04592,0,0,-0.4649215999999985
587,26.3574784,-0.6884415999999997,26.3574784,0,0,-0.3397503999999998
588,26.3664192,0.00894079999999933,26.3664192,0,0,-0.12517120000000048
589,26.107136,-0.25928320000000027,26.107136,0,0,-0.004470399999998875
590,26.3574784,0.25034240000000096,26.3574784,0,0,-0.04023360000000231
591,26.026668799999996,-0.3308096000000028,26.026668799999996,0,0,-0.2905760000000033
592,25.776326399999995,-0.25034240000000096,25.776326399999995,0,0,-0.055879999999998375
593,25.9149088,0.1385824000000034,25.9149088,0,0,0.13858240000000244
594,26.0534912,0.13858239999999947,26.0534912,0,0,0.020116800000000268
595,25.9551424,-0.09834880000000051,25.9551424,0,0,-0.06929120000000033
596,25.9149088,-0.040233599999998954,25.9149088,0,0,0.12070079999999983
597,26.196544,0.2816352000000006,26.196544,0,0,0.08046719999999752
598,26.075843199999994,-0.12070080000000476,26.075843199999994,0,0,-0.10505440000000021
599,25.9864352,-0.08940799999999724,25.9864352,0,0,0.10505440000000199
600,26.285951999999998,0.29951679999999925,26.285951999999998,0,0,0.040233600000000536
601,26.0669024,-0.21904959999999737,26.0669024,0,0,-0.3106928
602,25.6645664,-0.4023360000000014,25.6645664,0,0,-0.2816352000000002
603,25.503632,-0.16093439999999978,25.503632,0,0,-0.22575520000000004
604,25.213055999999998,-0.2905759999999999,25.213055999999998,0,0,-0.5498591999999984
605,24.403913600000003,-0.8091423999999965,24.403913600000003,0,0,-0.5185663999999992
606,24.1759232,-0.22799040000000462,24.1759232,0,0,-0.3553968000000012
607,23.69312,-0.4828031999999993,23.69312,0,0,-0.27045920000000123
608,23.635004799999997,-0.05811520000000156,23.635004799999997,0,0,0.0
609,23.69312,0.05811520000000156,23.69312,0,0,0.16987520000000167
610,23.9747552,0.2816352000000006,23.9747552,0,0,0.26151839999999993
611,24.2161568,0.24140160000000163,24.2161568,0,0,0.33080960000000026
612,24.6363744,0.4202176000000001,24.6363744,0,0,0.09387840000000125
613,24.403913600000003,-0.23246079999999836,24.403913600000003,0,0,-0.011176000000000741
614,24.6140224,0.21010879999999804,24.6140224,0,0,-0.10505440000000377
615,24.193804799999995,-0.420217600000004,24.193804799999995,0,0,-0.20340320000000034
616,24.207216,0.013411200000000968,24.207216,0,0,0.020116800000002044
617,24.2340384,0.026822400000001936,24.2340384,0,0,-0.05588000000000015
618,24.095456,-0.13858239999999947,24.095456,0,0,-0.11846560000000039
619,23.9971072,-0.09834880000000051,23.9971072,0,0,0.0
620,24.095456,0.09834880000000051,24.095456,0,0,0.31292799999999943
621,24.622963199999997,0.527507199999996,24.622963199999997,0,0,0.4358640000000005
622,24.967184,0.34422080000000377,24.967184,0,0,0.38221920000000154
623,25.3874016,0.4202176000000001,25.3874016,0,0,0.4291584000000004
624,25.8255008,0.4380991999999987,25.8255008,0,0,0.3442207999999969
625,26.075843199999994,0.250342399999997,26.075843199999994,0,0,0.44033439999999935
626,26.7061696,0.6303264000000021,26.7061696,0,0,0.3799840000000021
627,26.8358112,0.12964160000000013,26.8358112,0,0,0.13411200000000179
628,26.974393600000003,0.1385824000000034,26.974393600000003,0,0,0.21457920000000108
629,27.2649696,0.2905759999999999,27.2649696,0,0,-0.13411200000000179
630,26.7061696,-0.5588000000000035,26.7061696,0,0,0.16540479999999924
631,27.5957792,0.8896096000000023,27.5957792,0,0,0.5453887999999996
632,27.796947199999998,0.20116799999999874,27.796947199999998,0,0,0.12517120000000048
633,27.8461216,0.049174400000002234,27.8461216,0,0,0.1497584000000014
634,28.096464,0.25034240000000096,28.096464,0,0,-0.06035039999999903
635,27.725420800000002,-0.3710432000000018,27.725420800000002,0,0,-0.3196335999999995
636,27.457196800000002,-0.26822399999999963,27.457196800000002,0,0,-0.2101088000000022
637,27.305203199999998,-0.1519936000000044,27.305203199999998,0,0,-0.09164320000000181
638,27.2739104,-0.03129279999999963,27.2739104,0,0,-0.008940799999999527
639,27.2873216,0.013411200000000968,27.2873216,0,0,-0.05364479999999894
640,27.1666208,-0.12070079999999686,27.1666208,0,0,-0.09164319999999826
641,27.104035200000002,-0.06258559999999926,27.104035200000002,0,0,-0.0603504000000008
642,27.04592,-0.05811520000000156,27.04592,0,0,-0.19893280000000146
643,26.7061696,-0.3397504000000022,26.7061696,0,0,-0.19446239999999904
644,26.6569952,-0.049174399999998286,26.6569952,0,0,-0.06929120000000033
645,26.5675872,-0.0894080000000012,26.5675872,0,0,-0.04470400000000119
646,26.5675872,0.0,26.5675872,0,0,0.18999200000000016
647,26.9475712,0.3799840000000011,26.9475712,0,0,0.3196336000000013
648,27.2068544,0.25928320000000027,27.2068544,0,0,0.1944624000000008
649,27.336496,0.12964160000000013,27.336496,0,0,0.029057599999999795
650,27.2649696,-0.07152639999999859,27.2649696,0,0,-0.03129280000000101
651,27.2739104,0.008940799999995383,27.2739104,0,0,0.0514095999999995
652,27.3677888,0.09387840000000283,27.3677888,0,0,0.14528799999999897
653,27.564486399999996,0.19669759999999709,27.564486399999996,0,0,0.28387039999999963
654,27.9355296,0.3710432000000018,27.9355296,0,0,0.23022559999999892
655,28.024937599999994,0.08940799999999724,28.024937599999994,0,0,0.16540479999999924
656,28.266339199999997,0.24140160000000163,28.266339199999997,0,0,0.2458720000000021
657,28.5166816,0.25034240000000096,28.5166816,0,0,0.3196335999999995
658,28.905606399999996,0.38892479999999646,28.905606399999996,0,0,0.2838704000000014
659,29.0844224,0.17881600000000633,29.0844224,0,0,0.12517120000000048
660,29.155948799999997,0.07152639999999463,29.155948799999997,0,0,0.0804671999999993
661,29.2453568,0.08940800000000514,29.2453568,0,0,0.2749296000000019
662,29.705808,0.460451199999999,29.705808,0,0,0.3352800000000009
663,29.9159168,0.210108800000002,29.9159168,0,0,0.20563839999999978
664,30.1170848,0.20116799999999874,30.1170848,0,0,0.14975839999999963
665,30.2154336,0.09834880000000051,30.2154336,0,0,0.15869919999999915
666,30.4344832,0.21904959999999737,30.4344832,0,0,-0.0737615999999992
667,30.067910400000002,-0.3665727999999962,30.067910400000002,0,0,-0.19669759999999847
668,30.041088000000002,-0.026822400000001936,30.041088000000002,0,0,0.16540479999999924
669,30.39872,0.3576320000000008,30.39872,0,0,0.17881599999999942
670,30.39872,0.0,30.39872,0,0,0.0894080000000006
671,30.577536000000002,0.1788160000000024,30.577536000000002,0,0,0.24587199999999676
672,30.890463999999994,0.3129279999999923,30.890463999999994,0,0,0.24587199999999854
673,31.06928,0.1788160000000024,31.06928,0,0,0.2682240000000018
674,31.426911999999998,0.3576320000000008,31.426911999999998,0,0,0.3352800000000009
675,31.73984,0.3129280000000002,31.73984,0,0,0.33527999999999913
676,32.097471999999996,0.35763199999999684,32.097471999999996,0,0,0.44703999999999766
677,32.633919999999996,0.5364479999999993,32.633919999999996,0,0,0.5140960000000021
678,33.125664,0.4917440000000065,33.125664,0,0,0.2458720000000021
679,33.125664,0.0,33.125664,0,0,0.0
680,33.125664,0.0,33.125664,0,0,0.0
681,33.125664,0.0,33.125664,0,0,0.0
682,33.125664,0.0,33.125664,0,0,-0.08940799999999882
683,32.946848,-0.17881599999999842,32.946848,0,0,-0.08940799999999882
684,32.946848,0.0,32.946848,0,0,-0.15646400000000327
685,32.633919999999996,-0.3129280000000081,32.633919999999996,0,0,-0.2458720000000021
686,32.455104,-0.17881599999999842,32.455104,0,0,-0.08940799999999882
687,32.455104,0.0,32.455104,0,0,-0.08940799999999882
688,32.276288,-0.17881599999999448,32.276288,0,0,-0.08940799999999882
689,32.276288,0.0,32.276288,0,0,0.0
690,32.276288,0.0,32.276288,0,0,0.0
691,32.276288,0.0,32.276288,0,0,0.17881599999999764
692,32.633919999999996,0.3576319999999929,32.633919999999996,0,0,0.3352800000000009
693,32.946848,0.3129280000000081,32.946848,0,0,0.2458720000000021
694,33.125664,0.17881599999999842,33.125664,0,0,0.4246879999999962
695,33.796223999999995,0.6705599999999932,33.796223999999995,0,0,0.5140960000000021
696,34.153856000000005,0.3576320000000087,34.153856000000005,0,0,0.4470400000000012
697,34.690304,0.5364479999999953,34.690304,0,0,0.35763199999999884
698,34.86912,0.1788160000000024,34.86912,0,0,0.3352800000000009
699,35.360864,0.4917439999999986,35.360864,0,0,0.33527999999999736
700,35.53968,0.17881599999999842,35.53968,0,0,0.1788160000000012
701,35.718496,0.1788160000000024,35.718496,0,0,0.08940800000000237
702,35.718496,0.0,35.718496,0,0,0.08940800000000237
703,35.89731200000001,0.1788160000000024,35.89731200000001,0,0,0.08940800000000237
704,35.89731200000001,0.0,35.89731200000001,0,0,-0.17881600000000475
705,35.53968,-0.3576320000000048,35.53968,0,0,-0.17881600000000475
706,35.53968,0.0,35.53968,0,0,-0.08940799999999882
707,35.360864,-0.17881599999999842,35.360864,0,0,-0.17881599999999764
708,35.182048,-0.17881599999999842,35.182048,0,0,-0.3352800000000009
709,34.690304,-0.49174400000000257,34.690304,0,0,-0.6929120000000033
710,33.796223999999995,-0.894080000000004,33.796223999999995,0,0,-0.8717279999999974
711,32.946848,-0.8493759999999916,32.946848,0,0,-1.028191999999997
712,31.73984,-1.2070080000000043,31.73984,0,0,-1.1176000000000013
713,30.711648,-1.0281919999999978,30.711648,0,0,-0.8493759999999995
714,30.041088000000002,-0.670560000000001,30.041088000000002,0,0,-0.6035040000000009
715,29.50464,-0.5364480000000031,29.50464,0,0,-0.3375152000000021
716,29.366057599999998,-0.13858239999999947,29.366057599999998,0,0,0.42692319999999917
717,30.358486399999997,0.9924288000000006,30.358486399999997,0,0,0.4157472000000002
718,30.197551999999998,-0.16093439999999978,30.197551999999998,0,0,0.05364480000000249
719,30.465776,0.26822400000000357,30.465776,0,0,0.06035039999999903
720,30.318252799999996,-0.1475232000000067,30.318252799999996,0,0,-0.18552160000000306
721,30.094732799999996,-0.22351999999999903,30.094732799999996,0,0,-0.04023359999999876
722,30.2377856,0.14305280000000112,30.2377856,0,0,-0.08940799999999705
723,29.9159168,-0.32186879999999557,29.9159168,0,0,0.008940800000001303
724,30.2556672,0.3397503999999982,30.2556672,0,0,-0.06482080000000146
725,29.7862752,-0.4693920000000023,29.7862752,0,0,-0.32410400000000017
726,29.6074592,-0.17881599999999842,29.6074592,0,0,-0.35986720000000005
727,29.0665408,-0.5409184000000009,29.0665408,0,0,-0.4358640000000005
728,28.7357312,-0.33080959999999887,28.7357312,0,0,-0.0648207999999979
729,28.936899200000003,0.20116800000000268,28.936899200000003,0,0,0.04917440000000006
730,28.83408,-0.10281920000000215,28.83408,0,0,-0.004470400000002428
731,28.927958399999998,0.09387839999999888,28.927958399999998,0,0,-0.04917440000000006
732,28.7357312,-0.1922271999999994,28.7357312,0,0,-0.23022559999999892
733,28.4675072,-0.26822399999999963,28.4675072,0,0,-0.08940799999999882
734,28.556915200000002,0.0894080000000012,28.556915200000002,0,0,0.18999200000000016
735,28.8474912,0.2905759999999999,28.8474912,0,0,0.23022559999999714
736,29.017366399999997,0.16987519999999515,29.017366399999997,0,0,-0.03576320000000166
737,28.775964799999997,-0.2414015999999977,28.775964799999997,0,0,-0.05588000000000015
738,28.905606399999996,0.1296415999999962,28.905606399999996,0,0,0.18552160000000129
739,29.147008,0.24140160000000557,29.147008,0,0,0.13411200000000356
740,29.173830400000003,0.026822400000001936,29.173830400000003,0,0,-0.011175999999998965
741,29.124656,-0.049174400000002234,29.124656,0,0,-0.04917440000000006
742,29.075481600000003,-0.049174399999998286,29.075481600000003,0,0,-0.06035040000000258
743,29.003955199999996,-0.07152640000000647,29.003955199999996,0,0,0.004470399999998875
744,29.0844224,0.0804672000000058,29.0844224,0,0,0.0469392000000024
745,29.0978336,0.013411200000000968,29.0978336,0,0,0.026822400000000357
746,29.138067200000002,0.040233599999998954,29.138067200000002,0,0,0.10952479999999909
747,29.3168832,0.17881599999999842,29.3168832,0,0,0.18999199999999838
748,29.5180512,0.20116799999999874,29.5180512,0,0,0.0804671999999993
749,29.477817599999998,-0.040233599999998954,29.477817599999998,0,0,-0.03576319999999811
750,29.446524800000002,-0.03129279999999568,29.446524800000002,0,0,-0.10505440000000021
751,29.267708799999998,-0.17881600000000633,29.267708799999998,0,0,-0.16093440000000037
752,29.124656,-0.14305279999999718,29.124656,0,0,-0.14081759999999832
753,28.9860736,-0.13858239999999947,28.9860736,0,0,-0.2235200000000006
754,28.677616,-0.30845759999999856,28.677616,0,0,-0.18105120000000063
755,28.6239712,-0.05364480000000387,28.6239712,0,0,-0.20563840000000155
756,28.266339199999997,-0.3576320000000008,28.266339199999997,0,0,-0.24810719999999975
757,28.1277568,-0.13858239999999553,28.1277568,0,0,-0.12964159999999936
758,28.007056,-0.12070080000000476,28.007056,0,0,0.05364479999999894
759,28.235046399999998,0.22799040000000065,28.235046399999998,0,0,-0.015646400000001393
760,27.975763199999996,-0.25928320000000027,27.975763199999996,0,0,-0.040233600000000536
761,28.154579199999997,0.17881599999999842,28.154579199999997,0,0,-0.024587199999999143
762,27.926588799999998,-0.2279903999999967,27.926588799999998,0,0,0.0
763,28.154579199999997,0.2279903999999967,28.154579199999997,0,0,0.08046720000000107
764,28.0875232,-0.06705599999999694,28.0875232,0,0,-0.06482080000000146
765,28.024937599999994,-0.0625856000000032,28.024937599999994,0,0,0.08493759999999995
766,28.2573984,0.2324608000000023,28.2573984,0,0,0.031292800000002785
767,28.0875232,-0.1698751999999991,28.0875232,0,0,0.09834880000000013
768,28.454096,0.36657280000000014,28.454096,0,0,0.20340320000000034
769,28.4943296,0.0402336000000029,28.4943296,0,0,0.03576319999999811
770,28.525622399999996,0.03129279999999568,28.525622399999996,0,0,0.13634719999999767
771,28.767023999999996,0.2414015999999977,28.767023999999996,0,0,0.12070079999999983
772,28.767023999999996,0.0,28.767023999999996,0,0,-0.16540479999999746
773,28.4362144,-0.33080959999999493,28.4362144,0,0,-0.3464559999999981
774,28.074112,-0.36210240000000243,28.074112,0,0,0.04023359999999876
775,28.5166816,0.44256960000000034,28.5166816,0,0,0.18552160000000129
776,28.445155200000002,-0.07152639999999463,28.445155200000002,0,0,0.004470399999998875
777,28.525622399999996,0.08046719999999397,28.525622399999996,0,0,0.01564639999999784
778,28.476447999999998,-0.049174399999998286,28.476447999999998,0,0,-0.0938783999999977
779,28.3378656,-0.13858239999999947,28.3378656,0,0,0.08940799999999882
780,28.655263999999995,0.317398399999994,28.655263999999995,0,0,0.34422079999999866
781,29.026307199999998,0.37104320000000574,29.026307199999998,0,0,0.2302256000000007
782,29.115715199999997,0.08940799999999724,29.115715199999997,0,0,0.0894080000000006
783,29.2051232,0.0894080000000012,29.2051232,0,0,0.020116800000000268
784,29.155948799999997,-0.049174400000002234,29.155948799999997,0,0,-0.518566400000001
785,28.167990399999997,-0.9879583999999989,28.167990399999997,0,0,0.0
786,29.155948799999997,0.9879583999999989,29.155948799999997,0,0,0.4090416000000019
787,28.9860736,-0.16987519999999515,28.9860736,0,0,-0.14528800000000075
788,28.865372799999996,-0.12070080000000476,28.865372799999996,0,0,-0.09611360000000069
789,28.7938464,-0.07152639999999463,28.7938464,0,0,-0.14975839999999785
790,28.565856,-0.22799040000000065,28.565856,0,0,-0.09387839999999947
791,28.6060896,0.040233599999998954,28.6060896,0,0,0.10058399999999779
792,28.767023999999996,0.16093439999999581,28.767023999999996,0,0,0.049174399999998286
793,28.704438399999997,-0.06258559999999926,28.704438399999997,0,0,0.029057600000003347
794,28.825139200000002,0.12070080000000476,28.825139200000002,0,0,-0.013411199999998402
795,28.677616,-0.1475231999999988,28.677616,0,0,-0.09387840000000125
796,28.6373824,-0.0402336000000029,28.6373824,0,0,-0.040233600000000536
797,28.5971488,-0.040233599999998954,28.5971488,0,0,-0.22575520000000004
798,28.185872,-0.4112768000000007,28.185872,0,0,-0.12964159999999936
799,28.3378656,0.15199360000000045,28.3378656,0,0,-0.06929120000000033
800,28.0472896,-0.2905759999999999,28.0472896,0,0,-0.20563840000000155
801,27.926588799999998,-0.12070080000000082,27.926588799999998,0,0,-0.25481279999999984
802,27.537664,-0.3889248000000004,27.537664,0,0,-0.279399999999999
803,27.3677888,-0.1698751999999991,27.3677888,0,0,-0.046939200000000625
804,27.4437856,0.07599680000000023,27.4437856,0,0,-0.020116800000000268
805,27.3275552,-0.11623039999999918,27.3275552,0,0,-0.14975839999999963
806,27.1442688,-0.18328640000000007,27.1442688,0,0,-0.21010880000000043
807,26.907337599999998,-0.23693120000000395,26.907337599999998,0,0,-0.37551360000000145
808,26.393241599999996,-0.5140959999999989,26.393241599999996,0,0,-0.07152639999999977
809,26.7642848,0.3710432000000018,26.7642848,0,0,0.21681440000000052
810,26.826870399999997,0.06258559999999926,26.826870399999997,0,0,-0.024587199999999143
811,26.7151104,-0.11175999999999754,26.7151104,0,0,0.0692912000000021
812,26.9654528,0.25034240000000096,26.9654528,0,0,0.12964160000000113
813,26.974393600000003,0.00894079999999933,26.974393600000003,0,0,0.09611359999999891
814,27.15768,0.18328639999999613,27.15768,0,0,0.21010879999999865
815,27.3946112,0.23693120000000395,27.3946112,0,0,0.19446239999999904
816,27.546604799999997,0.15199359999999648,27.546604799999997,0,0,0.06035039999999903
817,27.515311999999998,-0.03129279999999963,27.515311999999998,0,0,0.11399520000000152
818,27.7745952,0.25928320000000027,27.7745952,0,0,0.23022559999999892
819,27.975763199999996,0.20116799999999874,27.975763199999996,0,0,0.07599679999999864
820,27.926588799999998,-0.049174399999998286,27.926588799999998,0,0,-0.0648207999999979
821,27.8461216,-0.08046719999999791,27.8461216,0,0,-0.055879999999998375
822,27.8148288,-0.03129279999999963,27.8148288,0,0,0.008940799999999527
823,27.8640032,0.049174399999998286,27.8640032,0,0,0.12517120000000048
824,28.0651712,0.20116800000000268,28.0651712,0,0,0.011176000000000741
825,27.8863552,-0.1788160000000024,27.8863552,0,0,-0.1944624000000026
826,27.676246399999997,-0.210108800000002,27.676246399999997,0,0,0.0
827,27.8863552,0.210108800000002,27.8863552,0,0,0.1788160000000012
828,28.0338784,0.1475231999999988,28.0338784,0,0,-0.0894080000000006
829,27.7075392,-0.32633920000000116,27.7075392,0,0,-0.06929120000000033
830,27.895296,0.1877568000000017,27.895296,0,0,0.1788160000000012
831,28.0651712,0.16987520000000306,28.0651712,0,0,-0.03576319999999811
832,27.823769600000002,-0.24140160000000163,27.823769600000002,0,0,-0.09387840000000125
833,27.8774144,0.05364479999999992,27.8774144,0,0,0.09164319999999826
834,28.007056,0.1296415999999962,28.007056,0,0,0.11846560000000039
835,28.1143456,0.10728960000000379,28.1143456,0,0,0.3241039999999984
836,28.655263999999995,0.540918399999993,28.655263999999995,0,0,0.26151839999999993
837,28.6373824,-0.01788159999999471,28.6373824,0,0,-0.07376159999999743
838,28.5077408,-0.12964160000000013,28.5077408,0,0,-0.026822400000000357
839,28.5837376,0.07599680000000023,28.5837376,0,0,0.15869920000000093
840,28.825139200000002,0.24140160000000163,28.825139200000002,0,0,0.03129279999999923
841,28.646323199999998,-0.1788160000000024,28.646323199999998,0,0,-0.3643376000000007
842,28.096464,-0.5498591999999962,28.096464,0,0,-0.20563839999999978
843,28.235046399999998,0.13858239999999553,28.235046399999998,0,0,0.12070079999999983
844,28.3378656,0.10281920000000215,28.3378656,0,0,0.22128480000000117
845,28.677616,0.3397504000000022,28.677616,0,0,0.22799039999999948
846,28.7938464,0.11623039999999918,28.7938464,0,0,0.06482079999999968
847,28.8072576,0.01341119999999702,28.8072576,0,0,0.09164319999999826
848,28.977132799999996,0.1698751999999991,28.977132799999996,0,0,-0.024587200000002696
849,28.758083199999994,-0.21904960000000134,28.758083199999994,0,0,-0.16540479999999924
850,28.646323199999998,-0.11175999999999754,28.646323199999998,0,0,-0.10058399999999601
851,28.556915200000002,-0.08940799999999724,28.556915200000002,0,0,-0.29057599999999795
852,28.0651712,-0.4917439999999986,28.0651712,0,0,-0.08046720000000107
853,28.3959808,0.33080959999999887,28.3959808,0,0,0.1162303999999974
854,28.297631999999997,-0.09834880000000447,28.297631999999997,0,0,-0.05588000000000015
855,28.2842208,-0.01341119999999702,28.2842208,0,0,0.1296416000000029
856,28.556915200000002,0.2726944000000013,28.556915200000002,0,0,-0.053644800000000714
857,28.1769312,-0.3799840000000011,28.1769312,0,0,-0.10505440000000199
858,28.3468064,0.1698751999999991,28.3468064,0,0,-0.18105119999999886
859,27.8148288,-0.5319775999999976,27.8148288,0,0,-0.36657279999999837
860,27.6136608,-0.20116799999999874,27.6136608,0,0,-0.20563840000000155
861,27.403551999999998,-0.21010880000000595,27.403551999999998,0,0,-0.134112
