t,v,a,dS,alpha,h,a_new
51,9.63888888888889,0.0,9.63888888888889,0,0,0.30555555555555536
52,10.25,0.6111111111111107,10.25,0,0,0.19444444444444464
53,10.027777777777779,-0.22222222222222143,10.027777777777779,0,0,-0.11111111111111072
54,10.027777777777779,0.0,10.027777777777779,0,0,-0.19444444444444464
55,9.63888888888889,-0.3888888888888893,9.63888888888889,0,0,-0.4861111111111116
56,9.055555555555555,-0.5833333333333339,9.055555555555555,0,0,-0.7777777777777777
57,8.083333333333334,-0.9722222222222214,8.083333333333334,0,0,-1.1805555555555554
58,6.694444444444445,-1.3888888888888893,6.694444444444445,0,0,-1.1805555555555558
59,5.722222222222222,-0.9722222222222223,5.722222222222222,0,0,-1.1805555555555558
60,4.333333333333333,-1.3888888888888893,4.333333333333333,0,0,-1.2916666666666667
61,3.138888888888889,-1.1944444444444442,3.138888888888889,0,0,-0.8888888888888888
62,2.5555555555555554,-0.5833333333333335,2.5555555555555554,0,0,-0.29166666666666674
63,2.5555555555555554,0.0,2.5555555555555554,0,0,0.0
64,2.5555555555555554,0.0,2.5555555555555554,0,0,0.09722222222222232
65,2.75,0.19444444444444464,2.75,0,0,0.19444444444444442
66,2.944444444444444,0.1944444444444442,2.944444444444444,0,0,0.2916666666666665
67,3.333333333333333,0.38888888888888884,3.333333333333333,0,0,0.09722222222222232
68,3.138888888888889,-0.1944444444444442,3.138888888888889,0,0,-0.5833333333333333
69,2.1666666666666665,-0.9722222222222223,2.1666666666666665,0,0,-1.375
70,0.38888888888888884,-1.7777777777777777,0.38888888888888884,0,0,-1.0833333333333333
71,0.0,-0.38888888888888884,0.0,0,0,-0.19444444444444442
72,0.0,0.0,0.0,0,0,0.0
73,0.0,0.0,0.0,0,0,0.0
74,0.0,0.0,0.0,0,0,0.0
75,0.0,0.0,0.0,0,0,0.0
76,0.0,0.0,0.0,0,0,0.0
77,0.0,0.0,0.0,0,0,0.0
78,0.0,0.0,0.0,0,0,0.0
79,0.0,0.0,0.0,0,0,0.0
80,0.0,0.0,0.0,0,0,0.0
81,0.0,0.0,0.0,0,0,0.0
82,0.0,0.0,0.0,0,0,0.0
83,0.0,0.0,0.0,0,0,0.0
84,0.0,0.0,0.0,0,0,0.0
85,0.0,0.0,0.0,0,0,0.0
86,0.0,0.0,0.0,0,0,0.0
87,0.0,0.0,0.0,0,0,0.0
88,0.0,0.0,0.0,0,0,0.0
89,0.0,0.0,0.0,0,0,0.0
90,0.0,0.0,0.0,0,0,0.0
91,0.0,0.0,0.0,0,0,0.0
92,0.0,0.0,0.0,0,0,0.09722222222222221
93,0.19444444444444442,0.19444444444444442,0.19444444444444442,0,0,0.2916666666666667
94,0.5833333333333334,0.38888888888888895,0.5833333333333334,0,0,1.1805555555555554
95,2.5555555555555554,1.9722222222222219,2.5555555555555554,0,0,1.8749999999999998
96,4.333333333333333,1.7777777777777777,4.333333333333333,0,0,1.4722222222222223
97,5.5,1.166666666666667,5.5,0,0,0.5833333333333335
98,5.5,0.0,5.5,0,0,0.4027777777777777
99,6.305555555555555,0.8055555555555554,6.305555555555555,0,0,0.7916666666666665
