t,v,a,dS,alpha,h,a_new
1087,5.28888888888889,-0.6666666666666663,5.28888888888889,0,0,-1.0222222222222221
1088,3.9111111111111114,-1.377777777777778,3.9111111111111114,0,0,-1.5333333333333337
1089,2.2222222222222223,-1.6888888888888893,2.2222222222222223,0,0,-1.5333333333333334
1090,0.8444444444444444,-1.3777777777777778,0.8444444444444444,0,0,-0.6000000000000001
1091,1.0222222222222221,0.17777777777777767,1.0222222222222221,0,0,0.17777777777777776
1092,1.2,0.17777777777777792,1.2,0,0,0.2666666666666667
1093,1.5555555555555556,0.3555555555555556,1.5555555555555556,0,0,0.8444444444444444
1094,2.888888888888889,1.3333333333333333,2.888888888888889,0,0,1.6222222222222222
1095,4.8,1.9111111111111112,4.8,0,0,1.6222222222222225
1096,6.133333333333334,1.3333333333333335,6.133333333333334,0,0,1.1777777777777785
1097,7.155555555555557,1.022222222222223,7.155555555555557,0,0,1.0222222222222217
1098,8.177777777777777,1.0222222222222201,8.177777777777777,0,0,0.9555555555555548
1099,9.066666666666666,0.8888888888888896,9.066666666666666,0,0,0.7777777777777777
1100,9.733333333333333,0.6666666666666663,9.733333333333333,0,0,0.33333333333333304
1101,9.733333333333333,0.0,9.733333333333333,0,0,-0.2666666666666666
1102,9.2,-0.5333333333333338,9.2,0,0,-1.0222222222222213
1103,7.68888888888889,-1.5111111111111095,7.68888888888889,0,0,-1.6888888888888887
1104,5.822222222222222,-1.8666666666666674,5.822222222222222,0,0,-1.7111111111111117
1105,4.266666666666667,-1.5555555555555558,4.266666666666667,0,0,-0.9555555555555553
1106,3.9111111111111114,-0.3555555555555549,3.9111111111111114,0,0,0.2666666666666666
1107,4.8,0.8888888888888886,4.8,0,0,0.8666666666666667
1108,5.644444444444445,0.8444444444444442,5.644444444444445,0,0,0.7555555555555555
1109,6.311111111111111,0.6666666666666663,6.311111111111111,0,0,0.42222222222222205
1110,6.488888888888889,0.17777777777777792,6.488888888888889,0,0,-0.24444444444444446
1111,5.822222222222222,-0.6666666666666663,5.822222222222222,0,0,-0.7777777777777777
1112,4.933333333333334,-0.8888888888888886,4.933333333333334,0,0,-0.4444444444444442
1113,4.933333333333334,0.0,4.933333333333334,0,0,0.0
1114,4.933333333333334,0.0,4.933333333333334,0,0,0.4444444444444442
1115,5.822222222222222,0.8888888888888886,5.822222222222222,0,0,1.0222222222222221
1116,6.977777777777778,1.1555555555555557,6.977777777777778,0,0,1.1777777777777776
1117,8.177777777777777,1.199999999999999,8.177777777777777,0,0,1.1111111111111107
1118,9.2,1.0222222222222221,9.2,0,0,1.200000000000001
1119,10.57777777777778,1.37777777777778,10.57777777777778,0,0,1.1111111111111116
1120,11.422222222222222,0.8444444444444442,11.422222222222222,0,0,0.9333333333333327
